brand_code,artist,title,tier,method,chosen_ext,n_audio,n_candidates,note,chosen_path,alt_candidates
NOMAD-1157,Five Finger Death Punch,The Pride,HIGH,original,flac,14,2,,NOMAD-1157 - Five Finger Death Punch - The Pride/Five Finger Death Punch - The Pride (Original).flac,NOMAD-1157 - Five Finger Death Punch - The Pride/Five Finger Death Punch - The Pride (Original).wav
NOMAD-1158,Volbeat,Still Counting,HIGH,original,flac,14,2,,NOMAD-1158 - Volbeat - Still Counting/Volbeat - Still Counting (Original).flac,NOMAD-1158 - Volbeat - Still Counting/Volbeat - Still Counting (Original).wav
NOMAD-1159,Boz Scaggs,T-Bone Shuffle,HIGH,original,flac,14,2,,NOMAD-1159 - Boz Scaggs - T-Bone Shuffle/Boz Scaggs - T-Bone Shuffle (Original).flac,NOMAD-1159 - Boz Scaggs - T-Bone Shuffle/Boz Scaggs - T-Bone Shuffle (Original).wav
NOMAD-1160,Doug Stone,I'd Be Better Off (In a Pine Box),HIGH,original,flac,14,2,,NOMAD-1160 - Doug Stone - I'd Be Better Off (In a Pine Box)/Doug Stone - I'd Be Better Off (In a Pine Box) (Original).flac,NOMAD-1160 - Doug Stone - I'd Be Better Off (In a Pine Box)/Doug Stone - I'd Be Better Off (In a Pine Box) (Original).wav
NOMAD-1161,Iggy Pop,Five Foot One,HIGH,original,flac,14,2,,NOMAD-1161 - Iggy Pop - Five Foot One/Iggy Pop - Five Foot One (Original).flac,NOMAD-1161 - Iggy Pop - Five Foot One/Iggy Pop - Five Foot One (Original).wav
NOMAD-1162,Arcy Drive,Roll My Stone,HIGH,original,flac,14,2,,NOMAD-1162 - Arcy Drive - Roll My Stone/Arcy Drive - Roll My Stone (Original).flac,NOMAD-1162 - Arcy Drive - Roll My Stone/Arcy Drive - Roll My Stone (Original).wav
NOMAD-1163,Port Isaacs Fishermans Friends,Lamorna (2018),NO_SOURCE,karaoke-sourced,,2,0,source-was-karaoke,,
NOMAD-1164,Attack Attack,The People's Elbow,NO_SOURCE,karaoke-sourced,,8,0,source-was-karaoke,,
NOMAD-1165,Dot Dot Curve,Thisdick,HIGH,original,flac,16,2,,NOMAD-1165 - Dot Dot Curve - Thisdick/Dot Dot Curve - Thisdick (Original).flac,NOMAD-1165 - Dot Dot Curve - Thisdick/Dot Dot Curve - Thisdick (Original).wav
NOMAD-1166,Four Lanes Male Choir,The White Rose,HIGH,original,wav,16,2,,NOMAD-1166 - Four Lanes Male Choir - The White Rose/Four Lanes Male Choir - The White Rose (Original).wav,NOMAD-1166 - Four Lanes Male Choir - The White Rose/Four Lanes Male Choir - The White Rose (Original).mp3
NOMAD-1167,Samm Henshaw,The World Is Mine,HIGH,original,flac,14,2,,NOMAD-1167 - Samm Henshaw - The World Is Mine/Samm Henshaw - The World Is Mine (Original).flac,NOMAD-1167 - Samm Henshaw - The World Is Mine/Samm Henshaw - The World Is Mine (Original).wav
NOMAD-1168,The Wombats,Moving To New York,HIGH,original,flac,14,2,,NOMAD-1168 - The Wombats - Moving To New York/The Wombats - Moving To New York (Original).flac,NOMAD-1168 - The Wombats - Moving To New York/The Wombats - Moving To New York (Original).wav
NOMAD-1169,The Wombats,Lost In The Post,HIGH,original,flac,14,2,,NOMAD-1169 - The Wombats - Lost In The Post/The Wombats - Lost In The Post (Original).flac,NOMAD-1169 - The Wombats - Lost In The Post/The Wombats - Lost In The Post (Original).wav
NOMAD-1170,Juice WRLD,HeMotions,HIGH,original,flac,14,2,,NOMAD-1170 - Juice WRLD - HeMotions/Juice WRLD - HeMotions (Original).flac,NOMAD-1170 - Juice WRLD - HeMotions/Juice WRLD - HeMotions (Original).wav
NOMAD-1171,Jethro Tull,Another Christmas Song,HIGH,flacfetch,flac,15,3,,NOMAD-1171 - Jethro Tull - Another Christmas Song/Jethro Tull - Another Christmas Song (flacfetch).flac,NOMAD-1171 - Jethro Tull - Another Christmas Song/Jethro Tull - Another Christmas Song (flacfetch-Redacted).flac ;; NOMAD-1171 - Jethro Tull - Another Christmas Song/Jethro Tull - Another Christmas Song (flacfetch-Redacted).wav
NOMAD-1172,Poe,Hey Pretty,HIGH,flacfetch,flac,16,2,,NOMAD-1172 - Poe - Hey Pretty/Poe - Hey Pretty (flacfetch-Redacted).flac,NOMAD-1172 - Poe - Hey Pretty/Poe - Hey Pretty (flacfetch-Redacted).wav
NOMAD-1173,BBYDnGR,DOUBLE CUP,HIGH,original,flac,14,2,,NOMAD-1173 - BBYDnGR - DOUBLE CUP/BBYDnGR - DOUBLE CUP (Original).flac,NOMAD-1173 - BBYDnGR - DOUBLE CUP/BBYDnGR - DOUBLE CUP (Original).wav
NOMAD-1174,Eyehategod,Trying to Crack the Hard Dollar,HIGH,flacfetch,flac,15,3,,NOMAD-1174 - Eyehategod - Trying to Crack the Hard Dollar/Eyehategod - Trying to Crack the Hard Dollar (flacfetch).flac,NOMAD-1174 - Eyehategod - Trying to Crack the Hard Dollar/Eyehategod - Trying to Crack the Hard Dollar (flacfetch-Redacted).flac ;; NOMAD-1174 - Eyehategod - Trying to Crack the Hard Dollar/Eyehategod - Trying to Crack the Hard Dollar (flacfetch-Redacted).wav
NOMAD-1175,Eyehategod,High Risk Trigger,HIGH,flacfetch,flac,15,3,,NOMAD-1175 - Eyehategod - High Risk Trigger/Eyehategod - High Risk Trigger (flacfetch).flac,NOMAD-1175 - Eyehategod - High Risk Trigger/Eyehategod - High Risk Trigger (flacfetch-Redacted).flac ;; NOMAD-1175 - Eyehategod - High Risk Trigger/Eyehategod - High Risk Trigger (flacfetch-Redacted).wav
NOMAD-1176,Rudimental,Dancing Is Healing,HIGH,flacfetch,flac,19,4,,NOMAD-1176 - Rudimental - Dancing Is Healing/Rudimental - Dancing Is Healing (flacfetch).flac,NOMAD-1176 - Rudimental - Dancing Is Healing/Rudimental - Dancing Is Healing (flacfetch-Redacted).flac ;; NOMAD-1176 - Rudimental - Dancing Is Healing/Rudimental - Dancing Is Healing (Original).wav ;; NOMAD-1176 - Rudimental - Dancing Is Healing/Rudimental - Dancing Is Healing (flacfetch-Redacted).wav
NOMAD-1177,Days N' Daze,Fuck It!,HIGH,original,flac,16,2,,NOMAD-1177 - Days N' Daze - Fuck It!/Days N' Daze - Fuck It! (Original).flac,NOMAD-1177 - Days N' Daze - Fuck It!/Days N' Daze - Fuck It! (Original).wav
NOMAD-1178,Seether,Tonight,HIGH,flacfetch,flac,15,3,,NOMAD-1178 - Seether - Tonight/Seether - Tonight (flacfetch).flac,NOMAD-1178 - Seether - Tonight/Seether - Tonight (flacfetch-Redacted).flac ;; NOMAD-1178 - Seether - Tonight/Seether - Tonight (flacfetch-Redacted).wav
NOMAD-1179,Father Of Peace,No Complaints,HIGH,flacfetch,wav,17,3,,NOMAD-1179 - Father Of Peace - No Complaints/Father Of Peace - No Complaints (flacfetch-YouTube).wav,NOMAD-1179 - Father Of Peace - No Complaints/Father Of Peace - No Complaints (flacfetch).m4a ;; NOMAD-1179 - Father Of Peace - No Complaints/Father Of Peace - No Complaints (flacfetch-YouTube).m4a
NOMAD-1180,Orla Gartland,"You're Not Special, Babe",HIGH,flacfetch,flac,17,3,,"NOMAD-1180 - Orla Gartland - You're Not Special, Babe/Orla Gartland - You're Not Special, Babe (flacfetch).flac","NOMAD-1180 - Orla Gartland - You're Not Special, Babe/Orla Gartland - You're Not Special, Babe (flacfetch-Redacted).flac ;; NOMAD-1180 - Orla Gartland - You're Not Special, Babe/Orla Gartland - You're Not Special, Babe (flacfetch-Redacted).wav"
NOMAD-1181,Blade of Glass,Loveis(sick)_5,HIGH,original,wav,4,1,,NOMAD-1181 - Blade of Glass - Loveis(sick)_5/Blade of Glass - Loveis(sick)_5 (Original).wav,
NOMAD-1182,Anita O'Day,Honeysuckle Rose,HIGH,original,flac,14,2,,NOMAD-1182 - Anita O'Day - Honeysuckle Rose/Anita O'Day - Honeysuckle Rose (Original).flac,NOMAD-1182 - Anita O'Day - Honeysuckle Rose/Anita O'Day - Honeysuckle Rose (Original).wav
NOMAD-1183,Josh Krajcik,Let Me Hold You,HIGH,original,wav,14,2,,NOMAD-1183 - Josh Krajcik - Let Me Hold You/Josh Krajcik - Let Me Hold You (Original).wav,NOMAD-1183 - Josh Krajcik - Let Me Hold You/Josh Krajcik - Let Me Hold You (Original).webm
NOMAD-1184,Eddie Money,I'll Get By,HIGH,flacfetch,flac,15,3,,NOMAD-1184 - Eddie Money - I'll Get By/Eddie Money - I'll Get By (flacfetch).flac,NOMAD-1184 - Eddie Money - I'll Get By/Eddie Money - I'll Get By (flacfetch-OPS).flac ;; NOMAD-1184 - Eddie Money - I'll Get By/Eddie Money - I'll Get By (flacfetch-OPS).wav
NOMAD-1185,Avril Lavigne,Unwanted,HIGH,original,flac,14,2,,NOMAD-1185 - Avril Lavigne - Unwanted/Avril Lavigne - Unwanted (Original).flac,NOMAD-1185 - Avril Lavigne - Unwanted/Avril Lavigne - Unwanted (Original).wav
NOMAD-1186,Five For Fighting,All I Know,HIGH,flacfetch,flac,15,3,,NOMAD-1186 - Five For Fighting - All I Know/Five For Fighting - All I Know (flacfetch).flac,NOMAD-1186 - Five For Fighting - All I Know/Five For Fighting - All I Know (flacfetch-RED).flac ;; NOMAD-1186 - Five For Fighting - All I Know/Five For Fighting - All I Know (flacfetch-RED).wav
NOMAD-1187,Avril Lavigne,Nobody's Home,NO_SOURCE,karaoke-sourced,,2,0,source-was-karaoke,,
NOMAD-1188,Liz Callaway,The Story Goes On (Baby),NO_SOURCE,karaoke-sourced,,8,0,source-was-karaoke,,
NOMAD-1189,Fiona Apple,Parting Gift,HIGH,flacfetch,flac,15,3,,NOMAD-1189 - Fiona Apple - Parting Gift/Fiona Apple - Parting Gift (flacfetch).flac,NOMAD-1189 - Fiona Apple - Parting Gift/Fiona Apple - Parting Gift (flacfetch-RED).flac ;; NOMAD-1189 - Fiona Apple - Parting Gift/Fiona Apple - Parting Gift (flacfetch-RED).wav
NOMAD-1190,Minutemen,Search,NO_SOURCE,karaoke-sourced,,8,0,source-was-karaoke,,
NOMAD-1191,Eiffel 65,Living in a Bubble,NO_SOURCE,karaoke-sourced,,8,0,source-was-karaoke,,
NOMAD-1192,Avril Lavigne,Mobile,HIGH,flacfetch,flac,15,3,,NOMAD-1192 - Avril Lavigne - Mobile/Avril Lavigne - Mobile (flacfetch).flac,NOMAD-1192 - Avril Lavigne - Mobile/Avril Lavigne - Mobile (flacfetch-RED).flac ;; NOMAD-1192 - Avril Lavigne - Mobile/Avril Lavigne - Mobile (flacfetch-RED).wav
NOMAD-1193,Avril Lavigne,I'm With You,HIGH,flacfetch,flac,15,3,,NOMAD-1193 - Avril Lavigne - I'm With You/Avril Lavigne - I'm With You (flacfetch).flac,NOMAD-1193 - Avril Lavigne - I'm With You/Avril Lavigne - I'm With You (flacfetch-RED).flac ;; NOMAD-1193 - Avril Lavigne - I'm With You/Avril Lavigne - I'm With You (flacfetch-RED).wav
NOMAD-1194,Footloose (Broadway Cast),I Can't Stand Still,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1195,Richard Harris,Requiem,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1196,Avril Lavigne,Anything but Ordinary,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1197,Frank Turner,The Way I Tend to Be,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1198,Avril Lavigne,Things I'll Never Say,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1199,Dale Hawkins,Everglades,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1200,Ayesha Erotica,Emo Boy,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1201,Ayesha Erotica,Make U Cum,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1202,Matt Pless,What a Time to Be Alive,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1203,Toby Keith,Get My Drink On,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1204,Kenny Chesney,Demons,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1205,Nana Grizol,Less Than the Air,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1206,Regina Spektor,Hotel Song,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1207,Việt Nhân,Sầu Thương,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1208,Ludo,Topeka,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1209,The Rasmus,Back in the Picture,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1210,John Prine,How Lucky (Colbert Report Version),NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1211,Keane,Nothing In My Way,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1212,The Holly Springs Disaster,I Feel Like I'm Taking Crazy Pills,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1213,These Silhouettes,Captivated,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1214,Keane,Is It Any Wonder_,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1215,lil happy lil sad,Magical,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1216,Wolfgang Wallace,Comatose,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1217,Bruce Springsteen,Streets of Minneapolis,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1218,Mark Mallman,Minneapolis,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1219,Bug Hunter,The Hook,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1220,Anakelly from Timeless,Under The Milky Way,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1221,China Styles,War Cry,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1222,Willie Nelson,Valentine,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1223,Lissom,Savagery,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1224,Linda Feller,Keiner lügt so schlecht wie Du,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1225,HE PRIMALS,Sinister,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1226,Elizabeth Moen,Songbird,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1227,"Crosby, Stills, Nash & Young",Almost Cut My Hair,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1228,Nether Hour,The Hit,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1229,Doc Watson,Deep River Blues,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1230,"Kelly Price ft. Ronald Isley, R. Kelly",Friend Of Mine (Remix),NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1231,The Mountain Goats,Going to Maine,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1232,Childish Gambino,Saturday,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1233,SteelDrivers,Where Rainbows Never Die,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1234,YONAKA,Rockstar,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1235,Travis Scott,sweet sweet,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1236,Jasmine Thompson,You Are My Sunshine,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1237,Nick Lowe,True Love Travels on a Gravel Road,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1238,Kenny Wayne Shepherd,Everything Is Broken,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1239,Set it off,Wolf in sheep's clothing,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1240,Joe Nichols,Sunny and 75,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1241,The Something Specials,Aces,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1242,The Sword,Cloak Of Feathers,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1243,Over The Garden Wall (The Blasting Company),Patient Is The Night,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1244,Pigeon Pit,Josephine County Blues,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1245,Super Cassette,Invincibility Star,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1246,novo amor,Vantablack,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1248,Eyehategod,Medicine noose,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1249,Eyehategod,Agitation! Propaganda!,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1250,Eyehategod,Shoplift,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1251,Phil Collins & Amy Keys,Separate Lives (Live In Paris 2004),NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1252,Yarbrough And Peoples,Guilty,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1253,Social Distortion,1945 (13th Floor Version),NO_SOURCE,karaoke-sourced,,8,0,source-was-karaoke,,
NOMAD-1254,"Dawid Podsiadło, P.T. Adamczyk",Phantom Liberty,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1255,Cage The elephant,Ain't no rest for the wicked,HIGH,youtube,webm,10,1,,NOMAD-1255 - Cage The elephant - Ain't no rest for the wicked/Cage The elephant - Ain't no rest for the wicked (YouTube).webm,
NOMAD-1256,Pitchshifter,Genius,HIGH,youtube,webm,10,1,,NOMAD-1256 - Pitchshifter - Genius/Pitchshifter - Genius (YouTube).webm,
NOMAD-1257,Eyehategod,Blank,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1258,Jack Kays,The Rug,HIGH,flacfetch,flac,10,1,,NOMAD-1258 - Jack Kays - The Rug/Jack Kays - The Rug (flacfetch).flac,
NOMAD-1259,Steve Taylor,Jim Morrison's Grave,HIGH,flacfetch,flac,10,1,,NOMAD-1259 - Steve Taylor - Jim Morrison's Grave/Steve Taylor - Jim Morrison's Grave (flacfetch).flac,
NOMAD-1260,Eyehategod,Jack ass in the will of god,HIGH,youtube,webm,10,1,,NOMAD-1260 - Eyehategod - Jack ass in the will of god/Eyehategod - Jack ass in the will of god (YouTube).webm,
NOMAD-1261,Pierce The Veil,She Makes Dirty Words Sound Pretty,HIGH,youtube,webm,10,1,,NOMAD-1261 - Pierce The Veil - She Makes Dirty Words Sound Pretty/Pierce The Veil - She Makes Dirty Words Sound Pretty (YouTube).webm,
NOMAD-1262,Japanese Breakfast,Till Death,HIGH,youtube,webm,9,1,,NOMAD-1262 - Japanese Breakfast - Till Death/Japanese Breakfast - Till Death (YouTube).webm,
NOMAD-1263,Hollow Coves,Blessings,HIGH,uploaded,mp3,10,1,,NOMAD-1263 - Hollow Coves - Blessings/Hollow Coves - Blessings (uploaded).mp3,
NOMAD-1264,The Swirling Eddies,Pyro Sets a Wildfire,NO_SOURCE,karaoke-sourced,,9,0,source-was-karaoke,,
NOMAD-1265,The Mountain Goats,Source Decay,HIGH,flacfetch,flac,10,1,,NOMAD-1265 - The Mountain Goats - Source Decay/The Mountain Goats - Source Decay (flacfetch).flac,
NOMAD-1266,Hot Mulligan,"Pop Shuvit (Hall of Meat, Duh)",HIGH,flacfetch,flac,10,1,,"NOMAD-1266 - Hot Mulligan - Pop Shuvit (Hall of Meat, Duh)/Hot Mulligan - Pop Shuvit (Hall of Meat, Duh) (flacfetch).flac",
NOMAD-1267,Quail,What You Got,HIGH,flacfetch,webm,10,1,,NOMAD-1267 - Quail - What You Got/Quail - What You Got (flacfetch).webm,
NOMAD-1268,ASTN,Happier Than Ever,HIGH,flacfetch,webm,10,1,,NOMAD-1268 - ASTN - Happier Than Ever/ASTN - Happier Than Ever (flacfetch).webm,
NOMAD-1269,Sawyer Hill,Masochistic Lover,HIGH,flacfetch,flac,10,1,,NOMAD-1269 - Sawyer Hill - Masochistic Lover/Sawyer Hill - Masochistic Lover (flacfetch).flac,
NOMAD-1270,Pony Bradshaw,10x10,HIGH,flacfetch,flac,10,1,,NOMAD-1270 - Pony Bradshaw - 10x10/Pony Bradshaw - 10x10 (flacfetch).flac,
NOMAD-1271,Hot Mulligan,"Pop Shuvit (Hall of Meat, Duh) (Acoustic)",HIGH,flacfetch,flac,10,1,,"NOMAD-1271 - Hot Mulligan - Pop Shuvit (Hall of Meat, Duh) (Acoustic)/Hot Mulligan - Pop Shuvit (Hall of Meat, Duh) (Acoustic) (flacfetch).flac",
NOMAD-1272,Maximo Park,By the Monument,HIGH,flacfetch,flac,10,1,,NOMAD-1272 - Maximo Park - By the Monument/Maximo Park - By the Monument (flacfetch).flac,
NOMAD-1273,Maximo Park,Our Velocity,HIGH,flacfetch,flac,10,1,,NOMAD-1273 - Maximo Park - Our Velocity/Maximo Park - Our Velocity (flacfetch).flac,
NOMAD-1274,Pony Bradshaw,Jehovah,HIGH,flacfetch,flac,10,1,,NOMAD-1274 - Pony Bradshaw - Jehovah/Pony Bradshaw - Jehovah (flacfetch).flac,
NOMAD-1275,Michel Delpech,Le Chasseur,HIGH,youtube,webm,10,1,,NOMAD-1275 - Michel Delpech - Le Chasseur/Michel Delpech - Le Chasseur (YouTube).webm,
NOMAD-1276,Keane,Crystal Ball,HIGH,flacfetch,flac,10,1,,NOMAD-1276 - Keane - Crystal Ball/Keane - Crystal Ball (flacfetch).flac,
NOMAD-1277,Coldplay,Parachutes,HIGH,flacfetch,flac,10,1,,NOMAD-1277 - Coldplay - Parachutes/Coldplay - Parachutes (flacfetch).flac,
NOMAD-1278,Regina Spektor,Fidelity,HIGH,flacfetch,flac,10,1,,NOMAD-1278 - Regina Spektor - Fidelity/Regina Spektor - Fidelity (flacfetch).flac,
NOMAD-1279,Maximo Park,Apply Some Pressure,HIGH,flacfetch,flac,10,1,,NOMAD-1279 - Maximo Park - Apply Some Pressure/Maximo Park - Apply Some Pressure (flacfetch).flac,
NOMAD-1280,Maximo Park,Graffiti,HIGH,flacfetch,flac,10,1,,NOMAD-1280 - Maximo Park - Graffiti/Maximo Park - Graffiti (flacfetch).flac,
NOMAD-1281,Maximo Park,Signal and Sign,HIGH,flacfetch,flac,10,1,,NOMAD-1281 - Maximo Park - Signal and Sign/Maximo Park - Signal and Sign (flacfetch).flac,
NOMAD-1282,Keane,Put It Behind You,HIGH,flacfetch,flac,10,1,,NOMAD-1282 - Keane - Put It Behind You/Keane - Put It Behind You (flacfetch).flac,
